종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
418660,TIGER 미국나스닥100레버리지(합성),12425,-20,-0.16,12371.18,12400,12510,12390,165098,2054477670,36032500000,0,2900000,NASDAQ 100,15273.05,0,0
441680,TIGER 미국나스닥100커버드콜(합성),10260,0,0,10256.15,10270,10305,10250,246781,2537591555,1.11834E+11,0,10900000,Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),887.7,0,0
429010,TIGER 미국나스닥넥스트100,10875,-140,-1.27,11026.83,10980,11060,10855,915,9946395,9243750000,0,850000,Nasdaq Next Generation 100 지수 (Price Return),1047.82,0,0
203780,TIGER 미국나스닥바이오,19810,375,1.93,19788.34,19620,19885,19620,6421,127191875,37242800000,0,1880000,NASDAQ Biotechnology 지수(시장가격지수),4074.47,0,0
245340,TIGER 미국다우존스30,23000,-45,-0.2,22983.65,23020,23060,22980,12687,292070625,83260000000,0,3620000,Dow Jones Industrial Average,35314.49,0,0
456610,TIGER 미국달러SOFR금리액티브(합성),49835,-25,-0.05,49853.1,49910,50080,49800,3589,179356245,60200680000,0,1208000,Solactive SOFR Daily Total Return Index,1091.33,0,0
329750,TIGER 미국달러단기채권액티브,11525,0,0,11516.69,11525,11570,11515,204153,2354331395,4.19856E+11,0,36430000,KIS U.S. TREASURY BOND 0-1Y 지수(총수익),124.45,0,0
261110,TIGER 미국달러선물레버리지,12825,25,0.2,12816.29,12830,12920,12805,899,11553205,7695000000,0,600000,미국달러선물지수,1396.05,0.11,0.01
261120,TIGER 미국달러선물인버스2X,6690,5,0.07,6707.53,6680,6705,6635,55305,368520085,20070000000,0,3000000,미국달러선물지수,1396.05,0.11,0.01
458750,TIGER 미국배당+3%프리미엄다우존스,10465,-5,-0.05,10452.64,10475,10495,10450,45947,481122745,12034750000,0,1150000,DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR),557.28,0,0
458760,TIGER 미국배당+7%프리미엄다우존스,10395,0,0,10389.65,10395,10430,10385,210970,2194842875,55093500000,0,5300000,DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR),473.01,0,0
458730,TIGER 미국배당다우존스,10485,-15,-0.14,10493.95,10495,10515,10475,406177,4261687290,2.96726E+11,0,28300000,Dow Jones U.S. Dividend 100 Price Return Index,5264.31,0,0
305080,TIGER 미국채10년선물,11500,15,0.13,11492.77,11485,11540,11485,90889,1046908695,1.265E+11,0,11000000,S&P 10-Year U.S. Treasury Note Futures(ER),192.92,0,0
458250,TIGER 미국채30년스트립액티브(합성 H),47630,100,0.21,47483.16,47475,47800,47475,61946,2951979255,54107680000,0,1136000,ICE BofA Long US Treasury Principal STRIPS Index,469.43,0,0
381170,TIGER 미국테크TOP10 INDXX,13845,10,0.07,13798.49,13790,13895,13785,669431,9268426540,1.6434E+12,0,118700000,Indxx US Tech Top 10 Index,4458.04,0,0
458260,TIGER 미국투자등급회사채액티브(H),49940,-30,-0.06,49816.49,49970,49995,49860,2018,100784535,65321520000,0,1308000,iBoxx USD Liquid Investment Grade Index(Price Return),94.6,0,0
381180,TIGER 미국필라델피아반도체나스닥,12930,-100,-0.77,12908.27,12890,12965,12890,728571,9421393045,1.59556E+12,0,123400000,PHLX Semiconductor Sector Index,3679.42,0,0
423920,TIGER 미국필라델피아반도체레버리지(합성),13485,-200,-1.46,13435.65,13460,13570,13430,75141,1014833090,84281250000,0,6250000,PHLX Semiconductor Sector Index,3679.42,0,0
228810,TIGER 미디어컨텐츠,7000,-40,-0.57,7014.19,6985,7090,6930,54991,384891625,1.0605E+11,0,15150000,WISE 미디어컨텐츠 지수,3575.72,-26.95,-0.75
91230,TIGER 반도체,34800,-30,-0.09,34620.77,34645,34835,34120,231442,8005278325,2.30376E+11,0,6620000,KRX 반도체,3468.31,9.36,0.27
98560,TIGER 방송통신,6885,45,0.66,6875.34,6840,6885,6815,4393,30063570,3855600000,0,560000,KRX 방송통신,629.86,3.42,0.55
211560,TIGER 배당성장,16555,15,0.09,16640.33,16735,16735,16540,3892,64519670,14899500000,0,900000,코스피 배당성장 50,3334.07,8.01,0.24
138520,TIGER 삼성그룹펀더멘털,11595,55,0.48,11587.61,11560,11595,11520,30054,347295900,24813300000,0,2140000,MKF SAMs FW,13952.43,69.97,0.5
157490,TIGER 소프트웨어,9015,55,0.61,9014.57,9005,9130,8980,153206,1383691230,84380400000,0,9360000,FnGuide 소프트웨어 지수,4622.88,25.28,0.55
463250,TIGER 스페이스테크iSelect,10780,50,0.47,10763.94,10745,10830,10660,326428,3506844110,13475000000,0,1250000,iSelect 스페이스테크 지수,1620.26,1.91,0.12
228800,TIGER 여행레저,3580,-40,-1.1,3590.3,3630,3645,3575,209946,753158135,1.57771E+11,0,44070000,WISE 여행레저 지수,1765.55,-17.75,-1
227570,TIGER 우량가치,10680,20,0.19,10723.49,10700,10710,10665,2492,26622440,8971200000,0,840000,FnGuide 퀄리티밸류 지수,21676.49,35.56,0.16
261140,TIGER 우선주,11300,95,0.85,11301.32,11320,11320,11280,321,3621600,5424000000,0,480000,코스피 우선주 지수,2875.19,22.79,0.8
130680,TIGER 원유선물Enhanced(H),4545,50,1.11,4548.15,4540,4545,4530,71439,324584135,28179000000,0,6200000,S&P GSCI Crude Oil Enhanced Index ER,533.93,-0.98,-0.18
217770,TIGER 원유선물인버스(H),2985,-30,-1,2978.09,2990,2990,2980,101553,302950080,17910000000,0,6000000,S&P GSCI Crude Oil Index ER,149.35,-0.24,-0.16
195930,TIGER 유로스탁스50(합성 H),15225,-50,-0.33,15207.83,15275,15305,15195,32084,488773985,47197500000,0,3100000,EURO STOXX 50 Index,4288.85,0,0
225050,TIGER 유로스탁스레버리지(합성 H),9405,50,0.53,9252.91,9340,9405,9260,1188,11127910,9405000000,0,1000000,EURO STOXX 50 Index,4288.85,0,0
245350,TIGER 유로스탁스배당30,11135,50,0.45,11087.77,11085,11140,11025,3130,34678275,13362000000,0,1200000,Euro STOXX Select Dividend 30,1536.79,0,0
91220,TIGER 은행,6310,-75,-1.17,6301.28,6415,6415,6295,21320,134757215,9843600000,0,1560000,KRX 은행,617.09,-8.16,-1.31
307510,TIGER 의료기기,17670,495,2.88,17649.35,17185,17675,17070,10471,182960385,7068000000,0,400000,FnGuide 의료기기 지수,1815.89,51.17,2.9
225060,TIGER 이머징마켓MSCI레버리지(합성 H),7405,10,0.14,7342.01,7330,7405,7325,428,3144685,8145500000,0,1100000,MSCI EM Index,1006.47,2.76,0.27
453870,TIGER 인도니프티50,10680,-15,-0.14,10668.16,10695,10785,10645,189553,2027742075,1.0146E+11,0,9500000,Nifty 50 Index,19570.85,0,0
236350,TIGER 인도니프티50레버리지(합성),28630,-45,-0.16,28721.28,28675,28750,28585,1707,48931150,29202600000,0,1020000,Nifty 50 Index,19570.85,0,0
123310,TIGER 인버스,5025,-55,-1.08,5028.1,5085,5085,5015,262737,1323747460,41707500000,0,8300000,코스피 200 선물지수,1723.42,15.86,0.93
195920,TIGER 일본TOPIX(합성 H),19195,5,0.03,19274.36,19210,19280,19100,284947,5470215125,71789300000,0,3740000,TOPIX,2282.57,-9.16,-0.4
241180,TIGER 일본니케이225,17840,-55,-0.31,17841.58,17880,17940,17830,13823,247166560,2.26568E+11,0,12700000,Nikkei 225,32204.33,-172.96,-0.53
292560,TIGER 일본엔선물,8870,20,0.23,8865.25,8850,8890,8850,393618,3492290955,1.13536E+11,0,12800000,엔선물지수,517.93,-0.11,-0.02
451540,TIGER 종합채권(AA-이상)액티브,50075,25,0.05,50049.04,50085,50115,50055,194,9714565,1.19078E+11,0,2378000,KIS 종합채권 AA-이상 총수익 지수(Total return Index),107.79,0,0
150460,TIGER 중국소비테마,6405,20,0.31,6408.57,6385,6410,6350,43937,280652840,95306400000,0,14880000,FnGuide 중국내수테마 지수,3202.94,9.97,0.31
302190,TIGER 중장기국채,48545,-95,-0.2,48575.23,48590,48660,48480,3218,156127855,2.97095E+11,0,6120000,KIS 국채 3-10년 지수(시장가격지수),10253.67,-10.98,-0.11
157500,TIGER 증권,3910,-45,-1.14,3920.77,4005,4005,3900,6387,25014970,5083000000,0,1300000,FnGuide 증권 지수,1935.01,-15.1,-0.77
307520,TIGER 지주회사,9185,100,1.1,9223.79,9100,9215,9100,1331,12200485,4592500000,0,500000,FnGuide 지주회사 지수,1353.85,20.68,1.55
192090,TIGER 차이나CSI300,9570,-35,-0.36,9617.95,9600,9640,9565,85930,825116415,2.31594E+11,0,24200000,CSI 300 Index,0,-3979.73,-100
204480,TIGER 차이나CSI300레버리지(합성),18215,-145,-0.79,18443.29,18270,18495,18190,16787,307804145,1.15119E+11,0,6320000,CSI 300 Index,0,-3979.73,-100
217780,TIGER 차이나CSI300인버스(합성),8375,-20,-0.24,8455.7,8440,8470,8375,3378,28415430,13818750000,0,1650000,CSI 300 Index,0,-3979.73,-100
245360,TIGER 차이나HSCEI,9325,-75,-0.8,9376.98,9375,9450,9305,4682,43698915,63410000000,0,6800000,Hang Seng China H,6583.57,-4.18,-0.06
414780,TIGER 차이나과창판STAR50(합성),7075,-25,-0.35,7134.79,7100,7100,7040,9285,65621060,1.56004E+11,0,22050000,STAR 50 Index(Price Return),957.27,-8.26,-0.86
371470,TIGER 차이나바이오테크SOLACTIVE,6280,170,2.78,6313.47,6235,6380,6040,43859,275471330,43708800000,0,6960000,Solactive China Biotech Index(Net Total Return),1515.99,31.3,2.11
396520,TIGER 차이나반도체FACTSET,6080,-65,-1.06,6080.77,6135,6190,6030,6474,39515475,18240000000,0,3000000,FactSet China Semiconductor 지수(Net Total Return),157.73,-1.87,-1.17
371460,TIGER 차이나전기차SOLACTIVE,10280,-10,-0.1,10292.57,10300,10325,10240,2020713,20777402330,2.77848E+12,0,270280000,Solactive China Electric Vehicle and Battery Index(Net Total Return),2425.76,-10.13,-0.42
456680,TIGER 차이나전기차레버리지(합성),8910,-45,-0.5,8971.66,8880,9045,8850,50415,449336405,56133000000,0,6300000,Solactive China Electric Vehicle and Battery Index(Net Total Return),2425.76,-10.13,-0.42
396510,TIGER 차이나클린에너지SOLACTIVE,7000,-70,-0.99,7065.71,7060,7070,6930,39810,278152675,27720000000,0,3960000,Solactive China Clean Energy 지수(Net Total Return),2103.78,-11.66,-0.55
117690,TIGER 차이나항셍25,13900,-5,-0.04,13887.89,13875,13910,13820,1473,20415455,6255000000,0,450000,Hang Seng China (Hong Kong-listed) 25 Index,6589.65,-18.48,-0.28
371160,TIGER 차이나항셍테크,6320,-60,-0.94,6327.12,6315,6390,6270,1289620,8158680480,6.19676E+11,0,98050000,Hang Seng TECH Index,4350.95,-23.25,-0.53
438320,TIGER 차이나항셍테크레버리지(합성 H),8420,-185,-2.15,8465.52,8380,8595,8275,343135,2887687805,22986600000,0,2730000,Hang Seng TECH Index,4350.95,-23.25,-0.53
232080,TIGER 코스닥150,15140,390,2.64,15156.59,14765,15230,14690,225821,3413576880,90537200000,0,5980000,코스닥 150,1474.57,32.89,2.28
233160,TIGER 코스닥150 레버리지,14675,710,5.08,14738.04,13965,14890,13825,142105,2066970480,54297500000,0,3700000,코스닥 150,1474.71,33.03,2.29
261060,TIGER 코스닥150IT,15425,225,1.48,15475.44,15315,15570,15260,1248,19259325,3393500000,0,220000,코스닥 150 정보기술,775.63,9.42,1.23
261070,TIGER 코스닥150바이오테크,7670,245,3.3,7707.94,7400,7720,7400,85810,654915650,21936200000,0,2860000,코스닥 150 헬스케어,2570.05,99.43,4.02
250780,TIGER 코스닥150선물인버스,3640,-105,-2.8,3633.68,3750,3750,3610,3550306,13006022910,32032000000,0,8800000,F-코스닥150 지수,1714.32,42.74,2.56
461580,TIGER 코스닥글로벌,10770,180,1.7,10818.69,10525,10830,10525,235,2510865,10770000000,0,1000000,코스닥 글로벌 지수,1392.41,24.84,1.82
277630,TIGER 코스피,26775,280,1.06,26783.2,26370,26810,26370,5488,146636025,1.15133E+11,0,4300000,코스피,2605.15,31.17,1.21
210780,TIGER 코스피고배당,13080,-55,-0.42,13124.93,13245,13245,13050,4158,54408720,18835200000,0,1440000,코스피 고배당 50,2639.85,-4.14,-0.16
277640,TIGER 코스피대형주,12990,185,1.44,12988,12970,12990,12910,848,10999720,5845500000,0,450000,코스피 대형주,2595.42,33.51,1.31
277650,TIGER 코스피중형주,14310,30,0.21,14360.56,14280,14325,14280,1458,20868705,7155000000,0,500000,코스피 중형주,2843.9,20.73,0.73
376410,TIGER 탄소효율그린뉴딜,8605,90,1.06,8617.73,8605,8640,8585,2092,17983645,16349500000,0,1900000,KRX/S&P 탄소효율 그린뉴딜지수,1452.53,19.13,1.33
447770,TIGER 테슬라채권혼합Fn,11315,-55,-0.48,11277.59,11325,11335,11295,67518,763439055,71284500000,0,6300000,FnGuide 테슬라채권혼합 지수,2696.16,-7.59,-0.28
438330,TIGER 투자등급회사채액티브,104280,45,0.04,104298.3,104330,104330,104280,400,41723200,1.37754E+11,0,1321000,KIS 투자등급회사채 지수(총수익),120.16,0,0
387280,TIGER 퓨처모빌리티액티브,10560,95,0.91,10552.85,10980,10980,10430,8459,89111550,36009600000,0,3410000,FnGuide 퓨처모빌리티 지수,2770.56,40.17,1.47
449690,TIGER 한중반도체(합성),11545,-20,-0.17,11585.28,0,0,0,0,0,9813250000,0,850000,KRX CSI 한·중 반도체지수,2769.09,-2.6,-0.09
449680,TIGER 한중전기차(합성),11165,185,1.68,11193.95,11020,11165,11020,134,1491000,10606750000,0,950000,KRX CSI 한·중 전기차지수,4677,47.7,1.03
143860,TIGER 헬스케어,28120,1110,4.11,28206.75,27095,28265,27085,714971,20099384950,2.10338E+11,0,7480000,KRX 헬스케어,2843.57,122.7,4.51
138540,TIGER 현대차그룹+펀더멘털,23460,140,0.6,23510.05,23380,23480,23215,10033,233888430,1.71727E+11,0,7320000,MKF 현대차그룹+ FW,28306.25,151.62,0.54
228790,TIGER 화장품,2295,-35,-1.5,2299.24,2315,2335,2270,890369,2047449995,61965000000,0,27000000,WISE 화장품 지수,2322.07,-27.91,-1.19
441800,TIMEFOLIO Korea플러스배당액티브,10925,-5,-0.05,10926.27,10950,10950,10905,7692,84038255,12673000000,0,1160000,코스피 200,341.61,3.66,1.08
385720,TIMEFOLIO Kstock액티브,8905,115,1.31,8921.98,8840,8905,8830,491,4348760,65897000000,0,7400000,코스피,2605.12,31.14,1.21
410870,TIMEFOLIO K컬처액티브,9480,-40,-0.42,9515.08,9490,9500,9295,12216,114510200,6636000000,0,700000,FnGuide K-컬처 지수,769.59,4.09,0.53
456600,TIMEFOLIO 글로벌AI인공지능액티브,13380,-60,-0.45,13362.03,13205,13385,13205,311449,4146587230,49506000000,0,3700000,Solactive Global Artificial Intelligence 지수,228.32,0,0
426020,TIMEFOLIO 미국S&P500액티브,12635,25,0.2,12612.1,12630,12660,12600,2442,30794980,9097200000,0,720000,S&P 500,4499.38,0,0
426030,TIMEFOLIO 미국나스닥100액티브,13160,-45,-0.34,13128.17,13180,13185,13135,3795,49992870,9738400000,0,740000,NASDAQ 100,15273.05,0,0
385710,TIMEFOLIO 이노베이션액티브,9535,200,2.14,9530.44,9335,9535,9335,5099,48096870,15256000000,0,1600000,KRX BBIG K-뉴딜지수,1900.78,40.81,2.19
404120,TIMEFOLIO 탄소중립액티브,15150,10,0.07,15198.85,15140,15210,15000,1602,24233705,7575000000,0,500000,KRX 기후변화 솔루션지수,2555.83,46.94,1.87
108590,TREX 200,34735,390,1.14,34789.77,34575,34795,34575,36,1249545,8683750000,0,250000,코스피 200,341.62,3.67,1.09
145850,TREX 펀더멘탈 200,36615,175,0.48,36562.17,36565,36615,36465,5,182845,9153750000,0,250000,FnGuide-RAFI 코리아200 지수,9116.39,38.65,0.43
433250,UNICORN R&D 액티브,11310,235,2.12,11312.48,11260,11325,11255,1017,11487290,6786000000,0,600000,코스피 200,341.61,3.66,1.08
422260,VITA MZ소비액티브,8240,20,0.24,8267.69,8235,8275,8195,66930,552339875,12360000000,0,1500000,FnGuide MZ 소비 지수,845.12,-2.62,-0.31
452440,VITA 밸류알파액티브,11360,5,0.04,11348.09,11220,11360,11220,60099,679419690,8520000000,0,750000,FnGuide 밸류알파지수,1725.23,23.58,1.39
448100,WOORI 200,34610,395,1.15,34666.34,34445,34610,34445,127,4388695,10383000000,0,300000,코스피 200,341.62,3.67,1.09
413930,WOORI AI ESG액티브,8770,70,0.8,8791.52,8700,8775,8700,188,1645530,6139000000,0,700000,MK-iSelect AI ESG 지수(시장가격지수),1331.91,14.23,1.08
458030,WOORI 단기국공채액티브,50395,5,0.01,50397.79,50395,50400,50395,878,44247665,38400990000,0,762000,KAP 단기 국공채 총수익 지수,112.45,0,0
426150,WOORI 대한민국국고채액티브,50560,0,0,50544.01,50595,50595,50560,217,10973770,28111360000,0,556000,KAP 한국 국고채 총수익 지수,102.74,0,0
444490,WOORI 미국S&P500,11110,25,0.23,11059.82,11170,11170,11035,1086,12057520,5555000000,0,500000,S&P 500,4499.38,0,0
440910,WOORI 미국S&P우주항공&디펜스,10975,-25,-0.23,10962.44,10975,10975,10910,1803,19688780,5487500000,0,500000,S&P Aerospace & Defense Select Industry Index(PR),17194.64,0,0
434960,대신343 K200,34440,425,1.25,34489.23,34300,34455,34300,17313,594702340,32718000000,0,950000,코스피 200,341.62,3.67,1.09
137930,마이다스 200커버드콜5%OTM,13140,190,1.47,13151.26,13040,13140,12985,24,314155,7884000000,0,600000,코스피 200 커버드콜 5% OTM,333,3.57,1.08
403790,마이다스 KoreaStock액티브,19320,315,1.66,19331.93,19250,19330,19000,26,500195,10143000000,0,525000,코스피,2605.12,31.14,1.21
438740,마이다스 KoreaStock중소형액티브,23165,225,0.98,23191.67,23030,23185,22900,22,507630,8686875000,0,375000,코스피 중형주,2843.63,20.46,0.72
292340,마이티 200커버드콜ATM레버리지,7600,150,2.01,7619.53,7600,7600,7600,1,7600,4560000000,0,600000,코스피 200 커버드콜 ATM 지수,1160.36,11.63,1.01
442260,마이티 다이나믹퀀트액티브,11700,95,0.82,11699.44,11620,11700,11620,18,209970,16848000000,0,1440000,코스피 200,341.61,3.66,1.08
159800,마이티 코스피100,26035,275,1.07,26029.25,25880,26035,25880,23,595605,7289800000,0,280000,코스피 100,2575.07,27.12,1.06
462340,에셋플러스 글로벌다이나믹시니어액티브,10045,65,0.65,10069.71,10070,10080,10045,74,744765,8036000000,0,800000,S&P 500,4499.38,0,0
433220,에셋플러스 글로벌대장장이액티브,12100,55,0.46,12089.72,12105,12115,12060,75,907190,11374000000,0,940000,S&P 500,4499.38,0,0
451150,에셋플러스 글로벌영에이지액티브,11650,55,0.47,11662.78,11645,11675,11640,99,1153405,7922000000,0,680000,S&P 500,4499.38,0,0
407830,에셋플러스 글로벌플랫폼액티브,7365,-10,-0.14,7352.92,7370,7370,7320,10737,78954330,49345500000,0,6700000,S&P 500,4499.38,0,0
442090,에셋플러스 코리아대장장이액티브,12820,225,1.79,12810.45,12535,12820,12530,2811,35919570,11538000000,0,900000,FnGuide 대장장이 지수(Price Return),1826.58,30.47,1.7
407820,에셋플러스 코리아플랫폼액티브,7390,-20,-0.27,7403.91,7420,7420,7375,2849,21034485,17736000000,0,2400000,FnGuide 플랫폼 지수(Price Return),1087.49,2.87,0.26
152870,파워 200,34485,380,1.11,34545.17,34280,34540,34280,97,3339565,43106250000,0,1250000,코스피 200,341.62,3.67,1.09
192720,파워 고배당저변동성,27000,-130,-0.48,27076.11,27050,27135,26955,53,1432665,6480000000,0,240000,코스피 200 고배당지수,2704.23,-14.81,-0.54
140950,파워 코스피100,26055,240,0.93,26093.23,25900,26090,25900,58,1509475,11464200000,0,440000,코스피 100,2575.83,27.88,1.09
458210,히어로즈 CD금리액티브(합성),100790,10,0.01,100767.52,0,0,0,0,0,1.02503E+11,0,1017000,FnGuide CD91일 금리투자 지수(총수익),1338.15,0,0
435530,히어로즈 TDF2030액티브,10745,30,0.28,10738.3,10745,10755,10715,7,75225,7521500000,0,700000,Dow Jones Target 2030 Index (Total Return),455.68,0,0
435540,히어로즈 TDF2040액티브,11000,-15,-0.14,11036.2,11050,11050,11000,7,77250,7700000000,0,700000,Dow Jones Target 2040 Index (Total Return),560.23,0,0
435550,히어로즈 TDF2050액티브,11060,-15,-0.14,11095.51,11115,11125,11060,1947,21568840,8295000000,0,750000,Dow Jones Target 2050 Index (Total Return),621.94,0,0
437550,히어로즈 글로벌리츠이지스액티브,9060,-155,-1.68,9169.21,9120,9170,9060,226,2051700,5889000000,0,650000,S&P Global REIT Index,174.42,0,0
419890,히어로즈 단기채권ESG액티브,103170,10,0.01,103177.7,0,0,0,0,0,1.04202E+11,0,1010000,KIS ESG 9M~1.5Y,115.52,0,0
429870,히어로즈 리츠이지스액티브,6970,-45,-0.64,6954.4,7040,7040,6895,1187,8232370,4530500000,0,650000,iSelect 리츠 지수,883.29,-9.33,-1.05
460270,히어로즈 미국달러SOFR금리액티브(합성),10425,-5,-0.05,10415.73,10435,10460,10425,239,2493685,8444250000,0,810000,Solactive SOFR Daily Total Return Index,1091.33,0,0
459790,히어로즈 미국성장기업30액티브,10365,75,0.73,10331.96,10345,10365,10345,2005,20741825,7773750000,0,750000,MSCI USA Index(Price Return),4278.48,0,0
454780,히어로즈 종합채권(AA-이상)액티브,99165,-230,-0.23,99266.89,0,0,0,0,0,71398800000,0,720000,KIS 종합 채권시장지수(AA-이상)(총수익지수),107.61,0,0
